R_fighter,B_fighter,R_KD,B_KD,R_SIG_STR_LND,R_SIG_STR_ATT,B_SIG_STR_LND,B_SIG_STR_ATT,R_SIG_STR_pct,B_SIG_STR_pct,R_TOT_STR_LND,R_TOT_STR_ATT,B_TOT_STR_LND,B_TOT_STR_ATT,R_TD_LND,R_TD_ATT,B_TD_LND,B_TD_ATT,R_TD_pct,B_TD_pct,R_SUB_ATT,B_SUB_ATT,R_REV,B_REV,R_CTRL,B_CTRL,R_HEAD_LND,R_HEAD_ATT,B_HEAD_LND,B_HEAD_ATT,R_BODY_LND,R_BODY_ATT,B_BODY_LND,B_BODY_ATT,R_LEG_LND,R_LEG_ATT,B_LEG_LND,B_LEG_ATT,R_DIST_LND,R_DIST_ATT,B_DIST_LND,B_DIST_ATT,R_CLINCH_LND,R_CLINCH_ATT,B_CLINCH_LND,B_CLINCH_ATT,R_GRND_LND,R_GRND_ATT,B_GRND_LND,B_GRND_ATT,last_round,last_round_time,date,Winner,Loser,win_by_Could Not Continue,win_by_Decision - Majority,win_by_Decision - Split,win_by_Decision - Unanimous,win_by_DQ,win_by_KO/TKO,win_by_Other,win_by_Overturned,win_by_Submission,win_by_TKO - Doctor's Stoppage,Format_1 Rnd (10),Format_1 Rnd (12),Format_1 Rnd (15),Format_1 Rnd (18),Format_1 Rnd (20),Format_1 Rnd (30),Format_1 Rnd + 2OT (15-3-3),Format_1 Rnd + 2OT (24-3-3),Format_1 Rnd + OT (12-3),Format_1 Rnd + OT (15-3),Format_1 Rnd + OT (27-3),Format_1 Rnd + OT (30-3),Format_1 Rnd + OT (30-5),Format_1 Rnd + OT (31-5),Format_2 Rnd (5-5),Format_3 Rnd (5-5-5),Format_3 Rnd + OT (5-5-5-5),Format_5 Rnd (5-5-5-5-5),Format_No Time Limit,Fight_type_Bantamweight Bout,Fight_type_Catch Weight Bout,Fight_type_Featherweight Bout,Fight_type_Flyweight Bout,Fight_type_Heavyweight Bout,Fight_type_Light Heavyweight Bout,Fight_type_Lightweight Bout,Fight_type_Middleweight Bout,Fight_type_Open Weight Bout,Fight_type_Super Heavyweight Bout,Fight_type_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,Fight_type_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,Fight_type_UFC 2 Tournament Title Bout,Fight_type_UFC 3 Tournament Title Bout,Fight_type_UFC 4 Tournament Title Bout,Fight_type_UFC 5 Tournament Title Bout,Fight_type_UFC 6 Tournament Title Bout,Fight_type_UFC 7 Tournament Title Bout,Fight_type_UFC 8 Tournament Title Bout,Fight_type_UFC 10 Tournament Title Bout,Fight_type_UFC 13 Heavyweight Tournament Title Bout,Fight_type_UFC 13 Lightweight Tournament Title Bout,Fight_type_UFC 14 Heavyweight Tournament Title Bout,Fight_type_UFC 14 Middleweight Tournament Title Bout,Fight_type_UFC 15 Heavyweight Tournament Title Bout,Fight_type_UFC 17 Middleweight Tournament Title Bout,Fight_type_UFC Bantamweight Title Bout,Fight_type_UFC Featherweight Title Bout,Fight_type_UFC Flyweight Title Bout,Fight_type_UFC Heavyweight Title Bout,Fight_type_UFC Interim Bantamweight Title Bout,Fight_type_UFC Interim Featherweight Title Bout,Fight_type_UFC Interim Flyweight Title Bout,Fight_type_UFC Interim Heavyweight Title Bout,Fight_type_UFC Interim Light Heavyweight Title Bout,Fight_type_UFC Interim Lightweight Title Bout,Fight_type_UFC Interim Middleweight Title Bout,Fight_type_UFC Interim Welterweight Title Bout,Fight_type_UFC Light Heavyweight Title Bout,Fight_type_UFC Lightweight Title Bout,Fight_type_UFC Middleweight Title Bout,Fight_type_UFC Superfight Championship Bout,Fight_type_UFC Welterweight Title Bout,Fight_type_UFC Women's Bantamweight Title Bout,Fight_type_UFC Women's Featherweight Title Bout,Fight_type_UFC Women's Flyweight Title Bout,Fight_type_UFC Women's Strawweight Title Bout,Fight_type_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 1 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 2 Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 2 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 3 Light Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 3 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 4 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 4 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 5 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 6 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 7 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 8 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 9 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 9 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 10 Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 11 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 12 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 13 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 14 Bantamweight Tournament Title Bout,Fight_type_Ultimate Fighter 14 Featherweight Tournament Title Bout,Fight_type_Ultimate Fighter 15 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 16 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 17 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 18 Bantamweight Tournament Title Bout,Fight_type_Ultimate Fighter 18 Women's Bantamweight Tournament Title Bout,Fight_type_Ultimate Fighter 19 Light Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 19 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter 21 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 22 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 23 Women's Strawweight Tournament Title Bout,Fight_type_Ultimate Fighter 25 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter 27 Featherweight Tournament Title Bout,Fight_type_Ultimate Fighter 27 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter 28 Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter 28 Women's Featherweight Tournament Title Bout,Fight_type_Ultimate Fighter Australia vs. UK Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter Australia vs. UK Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 4 Bantamweight Tournament Title Bout,Fight_type_Ultimate Fighter Brazil 4 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter China Featherweight Tournament Title Bout,Fight_type_Ultimate Fighter China Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter Latin America 2 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter Latin America 2 Welterweight Tournament Title Bout,Fight_type_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,Fight_type_Ultimate Fighter Latin America Bantamweight Tournament Title Bout,Fight_type_Ultimate Fighter Latin America Featherweight Tournament Title Bout,Fight_type_Ultimate Japan 2 Heavyweight Tournament Title Bout,Fight_type_Ultimate Japan Heavyweight Tournament Title Bout,Fight_type_Ultimate Ultimate '95 Tournament Title Bout,Fight_type_Ultimate Ultimate '96 Tournament Title Bout,Fight_type_Welterweight Bout,Fight_type_Women's Bantamweight Bout,Fight_type_Women's Featherweight Bout,Fight_type_Women's Flyweight Bout,Fight_type_Women's Strawweight Bout
Charles Oliveira,Beneil Dariush,1,0,26,36,12,28,0.72,0.42,37,47,32,59,0,1,0,0,0,0,0,0,0,0,31,164,23,32,8,24,3,3,3,3,0,1,1,1,7,13,6,14,3,3,0,0,16,20,6,14,1,250,2023-06-10,Charles Oliveira,Beneil Dariush,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maki Pitolo,Julian Marquez,0,0,32,65,41,100,0.49,0.41,70,110,61,129,5,11,0,1,0.45,0,1,4,1,1,547,114,16,46,37,94,12,14,3,4,4,5,1,2,22,52,18,72,7,8,15,16,3,5,8,12,3,257,2021-02-13,Julian Marquez,Maki Pitolo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Gastelum,Ian Heinisch,0,0,38,84,27,67,0.45,0.4,51,115,56,107,6,14,1,6,0.42,0.16,0,2,1,1,410,71,20,62,10,42,10,13,6,11,8,9,11,14,28,69,26,64,8,11,0,0,2,4,1,3,3,300,2021-02-13,Kelvin Gastelum,Ian Heinisch,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polyana Viana,Mallory Martin,0,0,4,16,5,7,0.25,0.71,71,89,14,19,0,0,1,1,0,1,5,0,0,0,18,145,0,12,1,3,3,3,4,4,1,1,0,0,4,16,5,7,0,0,0,0,0,0,0,0,1,198,2021-02-13,Polyana Viana,Mallory Martin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kamaru Usman,Gilbert Burns,2,0,83,136,45,108,0.61,0.41,93,149,55,124,0,0,0,3,0,0,0,0,0,0,125,0,56,105,18,75,11,15,13,14,16,16,14,19,54,100,44,104,3,4,1,4,26,32,0,0,3,34,2021-02-13,Kamaru Usman,Gilbert Burns,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belal Muhammad,Dhiego Lima,0,0,129,264,69,203,0.48,0.33,136,284,70,206,1,10,0,1,0.1,0,0,0,0,0,162,0,109,232,26,156,20,31,17,19,0,1,26,28,118,248,69,203,11,16,0,0,0,0,0,0,3,300,2021-02-13,Belal Muhammad,Dhiego Lima,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ricky Simon,Brian Kelleher,0,0,45,98,19,73,0.45,0.26,72,136,25,83,6,9,0,0,0.66,0,1,0,0,0,494,12,25,73,7,56,3,4,4,8,17,21,8,9,29,74,18,72,6,9,1,1,10,15,0,0,3,300,2021-02-13,Ricky Simon,Brian Kelleher,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodolfo Vieira,Anthony Hernandez,0,0,9,26,32,50,0.34,0.64,14,32,50,73,4,10,0,0,0.4,0,0,2,0,1,240,85,9,26,28,45,0,0,4,5,0,0,0,0,7,21,28,46,2,2,4,4,0,3,0,0,2,113,2021-02-13,Anthony Hernandez,Rodolfo Vieira,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maycee Barber,Alexa Grasso,0,0,40,152,38,81,0.26,0.46,50,165,95,162,3,5,0,0,0.6,0,0,1,0,1,194,310,23,130,24,57,14,18,9,14,3,4,5,10,18,119,25,61,20,31,13,20,2,2,0,0,3,300,2021-02-13,Alexa Grasso,Maycee Barber,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gabe Green,Phil Rowe,2,0,70,152,42,86,0.46,0.48,128,213,48,93,2,2,2,6,1,0.33,1,0,0,2,193,343,36,112,25,67,15,20,8,10,19,20,9,9,51,126,40,84,4,7,1,1,15,19,1,1,3,300,2021-02-13,Gabe Green,Phil Rowe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Andre Ewell,Chris Gutierrez,0,1,59,120,69,126,0.49,0.54,62,124,72,131,1,1,1,1,1,1,1,0,0,0,9,71,15,56,23,59,28,40,14,21,16,24,32,46,59,119,61,116,0,0,8,10,0,1,0,0,3,300,2021-02-13,Chris Gutierrez,Andre Ewell,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Ige,Nate Landwehr,1,0,88,184,74,195,0.47,0.37,88,184,74,195,0,0,0,4,0,0,0,0,0,0,41,26,61,143,54,161,19,31,13,24,8,10,7,10,78,169,55,168,6,8,18,24,4,7,1,3,3,300,2023-06-10,Dan Ige,Nate Landwehr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Johnson,Clay Guida,0,0,58,126,49,89,0.46,0.55,70,138,65,107,0,0,3,7,0,0.42,0,1,0,0,183,413,52,113,31,71,5,12,12,12,1,1,6,6,47,115,32,72,6,6,14,14,5,5,3,3,3,300,2021-02-06,Clay Guida,Michael Johnson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cory Sandhagen,Frankie Edgar,1,0,2,5,2,3,0.4,0.66,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,1,2,1,1,2,5,2,3,0,0,0,0,0,0,0,0,1,28,2021-02-06,Cory Sandhagen,Frankie Edgar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre Pantoja,Manel Kape,0,0,74,149,49,91,0.49,0.53,77,152,51,94,0,1,2,7,0,0.28,0,0,0,0,24,25,27,83,36,76,26,38,8,8,21,28,5,7,72,146,49,91,1,1,0,0,1,2,0,0,3,300,2021-02-06,Alexandre Pantoja,Manel Kape,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Rodriguez,Danilo Marques,0,0,16,24,29,29,0.66,1,34,43,55,58,0,0,4,7,0,0.57,0,2,0,0,4,459,3,7,27,27,5,6,2,2,8,11,0,0,11,19,2,2,5,5,0,0,0,0,27,27,2,292,2021-02-06,Danilo Marques,Mike Rodriguez,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devonte Smith,Justin Jaynes,0,0,34,65,11,27,0.52,0.4,46,78,19,35,1,1,0,2,1,0,1,0,0,1,188,12,25,54,6,21,5,7,3,4,4,4,2,2,21,45,10,26,5,8,0,0,8,12,1,1,2,218,2021-02-06,Devonte Smith,Justin Jaynes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeungWoo Choi,Youssef Zalal,0,0,41,109,23,47,0.37,0.48,73,144,46,70,2,3,3,9,0.66,0.33,0,1,0,1,219,269,25,84,12,34,10,13,9,10,6,12,2,3,26,93,21,44,12,13,1,2,3,3,1,1,3,300,2021-02-06,SeungWoo Choi,Youssef Zalal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molly McCann,Lara Procopio,0,0,37,47,36,58,0.78,0.62,71,83,85,113,0,0,7,9,0,0.77,1,1,0,0,50,703,17,25,20,39,13,14,11,12,7,8,5,7,21,28,19,39,11,12,9,11,5,7,8,8,3,300,2021-02-06,Lara Procopio,Molly McCann,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Karol Rosa,Joselyne Edwards,0,0,57,84,38,59,0.67,0.64,135,175,70,97,4,6,1,3,0.66,0.33,0,0,0,1,673,2,33,55,22,36,9,10,4,8,15,19,12,15,27,46,31,51,11,14,3,3,19,24,4,5,3,300,2021-02-06,Karol Rosa,Joselyne Edwards,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Diego Ferreira,Beneil Dariush,0,0,54,121,62,116,0.44,0.53,74,145,74,132,0,1,5,15,0,0.33,0,0,1,0,58,443,43,104,46,98,10,15,10,12,1,2,6,6,45,109,51,93,5,5,3,5,4,7,8,18,3,300,2021-02-06,Beneil Dariush,Diego Ferreira,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ode Osbourne,Jerome Rivera,1,0,5,6,2,3,0.83,0.66,5,6,2,3,0,0,0,0,0,0,0,0,0,0,2,0,5,6,0,1,0,0,1,1,0,0,1,1,1,1,2,3,0,0,0,0,4,5,0,0,1,26,2021-02-06,Ode Osbourne,Jerome Rivera,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miranda Maverick,Jasmine Jasudavicius,0,0,63,127,67,158,0.49,0.42,68,132,115,235,0,3,1,1,0,1,0,0,0,0,7,455,33,94,52,140,17,18,15,18,13,15,0,0,56,120,53,138,7,7,13,18,0,0,1,2,3,300,2023-06-10,Jasmine Jasudavicius,Miranda Maverick,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
